,#commits,duration,max y,max y pos,mean y,median y,sum y,peakup,avg delta ups,min amplitude,avg amplitude,max amplitude,mean +gradient,mean -gradient
3163,10.0,5.0,5.0,2.0,2.0,1.0,10.0,1.0,0.0,0.4,0.4,0.4,1.0,-5.0
3164,18.0,34.0,7.0,34.0,0.529411764706,0.0,18.0,3.0,12.5,0.142857142857,0.238095238095,0.428571428571,0.4,-2.66666666667
3165,3.0,2.0,2.0,2.0,1.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,
3166,10.0,3.0,5.0,1.0,3.33333333333,3.0,10.0,0.0,0.0,0.0,0.0,0.0,,-1.5
3168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
3169,80.0,2.0,69.0,1.0,40.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,,-58.0
3171,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3172,24.0,2.0,16.0,2.0,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,
3173,5.0,11.0,4.0,1.0,0.454545454545,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,-4.0
3174,8.0,2.0,7.0,1.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,,-6.0
3175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
3176,17.0,1.0,17.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,,
3177,6.0,1.0,6.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,
3178,11.0,9.0,7.0,2.0,1.22222222222,0.0,11.0,1.0,0.0,0.714285714286,0.714285714286,0.714285714286,0.857142857143,-7.0
3179,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3182,37.0,189.0,28.0,1.0,0.195767195767,0.0,37.0,2.0,144.0,0.0357142857143,0.0357142857143,0.0357142857143,0.0217391304348,-7.5
3183,236.0,12.0,127.0,6.0,19.6666666667,1.5,236.0,3.0,3.0,0.0236220472441,0.354330708661,1.0,22.5,-27.2
3184,4.0,2.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,
3185,142.0,10.0,42.0,7.0,14.2,11.5,142.0,3.0,2.0,0.0238095238095,0.492063492063,0.97619047619,12.1666666667,-16.6666666667
3186,3.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,
3187,20.0,12.0,11.0,11.0,1.66666666667,0.0,20.0,2.0,8.0,0.363636363636,0.590909090909,0.818181818182,1.875,-5.33333333333
3188,3.0,2.0,2.0,1.0,1.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,,-1.0
3189,3.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,
3190,3.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,
3191,3.0,10.0,2.0,1.0,0.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.125,-2.0
3192,5.0,6.0,3.0,1.0,0.833333333333,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,-3.0
3193,960.0,177.0,104.0,20.0,5.42372881356,0.0,960.0,21.0,6.2,0.00961538461538,0.15521978022,0.615384615385,2.97183098592,-13.0294117647
3194,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
3195,3.0,2.0,2.0,2.0,1.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,
3196,10.0,1.0,10.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,,
3197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
3198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
3199,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3200,89.0,14.0,37.0,1.0,6.35714285714,2.5,89.0,2.0,8.0,0.027027027027,0.202702702703,0.378378378378,1.875,-8.6
3201,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3202,3.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,
3203,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3204,20.0,5.0,8.0,3.0,4.0,3.0,20.0,1.0,0.0,0.75,0.75,0.75,4.5,-6.5
3205,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3206,13.0,31.0,7.0,1.0,0.41935483871,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,-3.5
3207,85.0,18.0,12.0,5.0,4.72222222222,4.0,85.0,3.0,5.0,0.0833333333333,0.25,0.416666666667,1.91666666667,-4.2
3208,7.0,202.0,3.0,1.0,0.0346534653465,0.0,7.0,1.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.0201005025126,-2.0
3209,10.0,2.0,8.0,1.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,,-6.0
3210,33.0,2.0,30.0,1.0,16.5,16.5,33.0,0.0,0.0,0.0,0.0,0.0,,-27.0
3211,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3212,5.0,1.0,5.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,
3213,5.0,1.0,5.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,
3214,9.0,1.0,9.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,
3215,229.0,110.0,31.0,2.0,2.08181818182,1.0,229.0,29.0,3.75,0.0322580645161,0.149054505006,0.967741935484,2.234375,-3.31111111111
3216,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3217,4.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,
3218,4.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,
3219,5.0,4.0,3.0,1.0,1.25,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5
3220,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3221,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
3222,8.0,1.0,8.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,,
3223,21.0,24.0,8.0,7.0,0.875,0.0,21.0,3.0,8.0,0.125,0.541666666667,0.875,0.736842105263,-3.0
3224,130.0,40.0,22.0,40.0,3.25,1.0,130.0,8.0,3.57142857143,0.0454545454545,0.295454545455,0.954545454545,3.30434782609,-3.5
3225,3.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,
3226,3.0,2.0,2.0,2.0,1.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,
3227,43.0,11.0,10.0,2.0,3.90909090909,3.0,43.0,4.0,2.66666666667,0.1,0.175,0.3,2.2,-3.8
3228,3.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,
3230,32.0,80.0,12.0,76.0,0.4,0.0,32.0,5.0,14.75,0.0833333333333,0.316666666667,1.0,0.287671232877,-4.83333333333
3231,10.0,144.0,3.0,1.0,0.0694444444444,0.0,10.0,2.0,14.0,1.0,1.0,1.0,0.05,-3.0
3232,11.0,13.0,7.0,12.0,0.846153846154,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.7,-2.5
3233,4.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,
3234,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3236,116.0,7.0,42.0,2.0,16.5714285714,10.0,116.0,1.0,0.0,0.642857142857,0.642857142857,0.642857142857,17.0,-9.75
3237,19.0,4.0,9.0,1.0,4.75,4.5,19.0,0.0,0.0,0.0,0.0,0.0,,-2.66666666667
3239,4.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,
3240,68.0,16.0,12.0,15.0,4.25,3.5,68.0,5.0,3.0,0.166666666667,0.466666666667,1.0,4.125,-5.14285714286
3241,25.0,2.0,24.0,1.0,12.5,12.5,25.0,0.0,0.0,0.0,0.0,0.0,,-23.0
3242,4.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,
3243,7.0,2.0,5.0,2.0,3.5,3.5,7.0,0.0,0.0,0.0,0.0,0.0,3.0,
3244,12.0,2.0,9.0,2.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,
3245,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3246,5.0,1.0,5.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,
3247,4.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,
3248,21.0,4.0,10.0,1.0,5.25,4.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
3249,58.0,25.0,15.0,1.0,2.32,0.0,58.0,4.0,6.66666666667,0.2,0.383333333333,0.666666666667,1.5,-6.66666666667
3250,41.0,12.0,19.0,2.0,3.41666666667,1.0,41.0,2.0,6.0,0.0526315789474,0.5,0.947368421053,3.5,-4.0
3251,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3252,15.0,9.0,5.0,1.0,1.66666666667,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.4,-1.66666666667
3253,3.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,
3254,3.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,
3255,25.0,12.0,6.0,5.0,2.08333333333,1.0,25.0,1.0,0.0,0.166666666667,0.166666666667,0.166666666667,0.666666666667,-4.5
3256,4.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,
3257,40.0,3.0,21.0,3.0,13.3333333333,11.0,40.0,0.0,0.0,0.0,0.0,0.0,6.5,
3258,37.0,19.0,9.0,1.0,1.94736842105,0.0,37.0,2.0,6.0,0.444444444444,0.555555555556,0.666666666667,1.0,-3.16666666667
3259,8.0,100.0,7.0,1.0,0.08,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0102040816327,-7.0
3260,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3261,7.0,12.0,3.0,11.0,0.583333333333,0.0,7.0,2.0,3.0,0.333333333333,0.666666666667,1.0,0.5,-1.0
3262,15.0,5.0,8.0,5.0,3.0,2.0,15.0,1.0,0.0,0.375,0.375,0.375,4.5,-1.5
3263,14.0,18.0,3.0,3.0,0.777777777778,1.0,14.0,5.0,3.0,0.333333333333,0.4,0.666666666667,0.636363636364,-1.33333333333
3264,7.0,1.0,7.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,
3265,2.0,4.0,1.0,1.0,0.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.5,-1.0
3266,8.0,45.0,7.0,1.0,0.177777777778,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0232558139535,-7.0
3267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
3268,5.0,2.0,4.0,1.0,2.5,2.5,5.0,0.0,0.0,0.0,0.0,0.0,,-3.0
3269,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3270,6.0,1.0,6.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,
3271,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3272,5.0,4.0,2.0,2.0,1.25,1.5,5.0,1.0,0.0,0.5,0.5,0.5,1.5,-2.0
3273,4.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,
3274,6.0,3.0,5.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0
3275,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3276,23.0,13.0,8.0,2.0,1.76923076923,0.0,23.0,1.0,0.0,0.625,0.625,0.625,1.0,-4.0
3277,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,
3278,29.0,51.0,7.0,21.0,0.56862745098,0.0,29.0,4.0,14.6666666667,0.142857142857,0.25,0.285714285714,0.340909090909,-2.66666666667
